lens_id,lens_name,mount_id,focal_length_id,sharpness,aberration,bokeh,autofocus,handling,value,price,rating,description
339,HD Pentax-DA 645 28-45mm F4.5 ED AW SR,9,6,10,9.4,8.6,0,7.9,8.3,"$3,832.67 ",9.29,"The HD Pentax-DA 645 28-45mm F4.5 is a wide-angle zoom for digital Pentax medium format cameras, such as the 645Z and 645D. This lens features the latest Pentax lens technologies, including HD and Aero Bright (nano) coating, DC in-lens autofocus, Super Protect front element coating, and in-lens Shake Reduction. It corresponds roughly to a 22-36mm zoom on 35mm film and offers a diagonal field of view of 89-63 degrees. You may wish to consider this lens if the SMC Pentax-DA 645 25mm F4 AL [IF] SDM AW is too wide or restrictive for your needs. The US retail price is $4999. In the UK, the lens retails for 3399 pounds."
340,SMC Pentax-FA 645 33-55mm F4.5 AL,9,6,8.3,8.3,6.7,0,9,8,$399.50 ,8,"Wide angle autofocus zoom. It is a good lens for sweeping landscape photos, in particular on film. Om a digital 645 camera the HD Pentax-DA 645 28-45mm is more suitable due to its wider field of view."
341,SMC Pentax-FA 645 45-85mm F4.5,9,6,9.6,9.2,8.3,0,9.2,9.6,$809.70 ,9.44,"Autofocus zoom reaching from wide angle to normal focal length. It is a versatile lens for landscape as well as general photography and it replaces three prime lenses, 45mm, 55mm, and 75mm."
342,SMC Pentax-A 645 45-85mm F4.5,9,6,9,8.3,8.3,0,8.3,10,$387.50 ,9.33,"The SMC Pentax-A 645 45-85mm is a manual focus zoom reaching from wide angle to normal focal lengths on Pentax medium format cameras. It is a versatile lens for landscape and general photography and it replaces three prime lenses, 45mm, 55mm, and 75mm."
343,SMC Pentax-FA 645 55-110mm F5.6,9,6,8,7.7,7.7,0,8.7,8,$603.00 ,8,Autofocus zoom reaching from normal/moderate wide angle to very short tele.
344,SMC Pentax-FA 645 80-160mm F4.5,9,6,9.1,8.9,9.4,0,8.9,9.6,$396.57 ,9.44,Autofocus zoom reaching from short to medium tele. It is relatively compact and quite suitable for street photography.
345,SMC Pentax-A 645 80-160mm F4.5,9,6,8.7,8.8,8.7,0,8.2,9.8,$139.67 ,9,The Pentax-A 645 80-160mm lens is a manual focus zoom going from a very short to medium tele.
346,SMC Pentax-FA 645 150-300mm F5.6 ED [IF],9,6,8,8.1,8,0,9.4,8.1,"$1,212.00 ",8.25,Autofocus zoom lens with an angle of view from medium tele to tele.
347,SMC Pentax 67 / S-M-C Takumar 6x7 / Takumar 6x7 35mm F4.5 Fish Eye,10,1,6.8,5.8,6.3,0,8.3,8,$541.25 ,8,"A fish-eye lens with an angle of view 180 degrees diagonally. This lens came in three variants with the same optics and dimensions. The first version weighs 920g, the other are a little bit lighter at 900g. The photo shows the middle variant, from 1971."
348,SMC Pentax 67 / SMC Pentax-6x7 45mm F4,10,2,9,8.3,7.5,0,10,9.5,$353.24 ,9.21,"Ultra wide angle lens for the Pentax 6x7 format with 76 degrees field of view horizontally, roughly like a 24mm lens on a 24x36mm camera. Two versions were offered with the same optical formula, the photo above shows the second version."
349,S-M-C Takumar 6x7 / Super Takumar 6x7 55mm F3.5,10,2,9.1,9.1,9,0,9.7,9.7,$123.39 ,9.43,"This wide angle lens for the Pentax 6x7 format has 65 degrees field of view horizontally, like a 28 mm lens on a 24x36mm camera. It came in two variants with the same technical data. In 1979 this lens design was superseded by the SMC Pentax-6x7 F4 with a different optical formula."
350,SMC Pentax-6x7 55mm F4,10,2,9.5,9.5,9,0,9.5,10,$256.25 ,9,This wide angle lens for the Pentax 6x7 system lens has a field of view like a 28mm lens in the 24x36mm film format. The optical design was changed over the earlier Takumar versions which also were heavier since they were a half stop faster at f/3.5.
351,SMC Pentax 67 55mm F4,10,2,9.6,9.6,8.9,0,9.4,9.6,$364.90 ,9.73,"Wide angle lens for the Pentax 6x7 system, 65 degrees field of view horizontally, like a 28 mm lens on a 24x36mm camera. This lens represents the third and most successful optical formula for a Pentax 6x7 55mm lens."
352,SMC Pentax 67 75mm F2.8 AL,10,2,9.5,9.5,9.5,0,10,9,$896.25 ,9.8,"A fast, asperical 75mm lens for the Pentax 6x7 system, introduced in 2001. The lens is a moderate wide angle lens. The lens was introduced quite late in the life span of the Pentax 6x7 System and is hard to find."
353,SMC Pentax 67 / S-M-C Takumar 6x7 / Super Takumar 75mm F4.5,10,2,9.8,9.3,9.1,0,9.4,9.8,$153.42 ,9.67,"Moderate wide angle lens for the Pentax 6x7 system, field of view 50 degrees horizontally. This lens was available in three variants with the same optics. The latest variant was a bit lighter than the first two. The photo shows the latest variant, the smc PENTAX 67 75mm F4.5."
354,SMC Pentax 67 / SMC Pentax-6x7 75mm F4.5 Shift,10,2,10,9.3,7.7,0,8.3,9,$494.80 ,9,Shift lens designed for architectural photography with the Pentax 6x7 system. This lens came in two optically identical variants.
355,SMC Takumar 6x7 90mm F2.8 Leaf Shutter,10,3,8.4,8.4,9.4,0,8.8,9.4,$239.40 ,8.29,The Super-Multi-Coated Takumar 6x7 LS 90mm F2.8 is a leaf-shutter lens allowing for high-speed flash sync. The built-in leaf shutter can be decativated and the lens can then be used as an ordinary 6x7 lens.
356,SMC Pentax 67 / SMC Pentax-6x7 90mm F2.8,10,3,9.5,9.2,8.3,0,9.8,9.7,$295.44 ,9.25,"In 1980 Pentax supplemented the 105mm standard lens with this slightly shorter 90mm lens with a horizontal field of view of 42 degrees. The lens was re-issued again in 1989 in the Pentax 67 cosmetic design, but with unchanged optical formula."
357,SMC Pentax 67 100mm F4 Macro,10,3,10,9.7,9.7,0,10,9.7,$739.83 ,9.83,"Macro lens in standard focal length for the Pentax 6x7 system. The lens itself provides half life size magnification (1:2), and life size magnification (1:1) with the smc LIFE-SIZE CONVERTER which screws into the front of the lens. The trumpet-shaped lens hood attaches to the front of the converter as well as to the front of the lens in lieu of the converter. The first two images show the lens without the converter and the last two images show the lens with the converter."
358,SMC Pentax 67 / S-M-C Takumar 6x7 / Super Takumar 105mm F2.4,10,3,9.3,8.9,9.8,0,9.3,9.8,$271.59 ,9.52,"Standard lens for the Pentax 6x7 system, field of view 37 degrees horizontally like a 55mm lens on a 24x36mm camera. The lens exists in three variants, all with the same optical formula. The photo shows the 1971-1989 version."
359,SMC Pentax 67 / SMC Pentax-6x7 120mm F3.5 Soft,10,4,10,10,10,0,8,10,$319.67 ,9.67,"This is a soft focus lens for the Pentax 6x7 system. This lens is mainly designed for portraits. Two variants were produced, with the same optical formula."
360,SMC Pentax 67 / S-M-C Macro Takumar 6x7 135mm F4,10,4,9.4,9.1,9.5,0,9.5,9.8,$138.56 ,9,"135mm macro lens for the Pentax 6x7 system. The original TAKUMAR 6x7 version is slightly heavier than the later PENTAX 67 version, but optically they are identical."
361,S-M-C Takumar 6x7 / Super Takumar 6x7 150mm F2.8,10,4,9.8,9.8,9.8,0,9.5,9.8,$172.20 ,9.6,"Very short tele, corresponding to about a 75mm lens on a 24x36mm camera. The lens came in two variants:"
362,SMC Pentax 67 / SMC Pentax-6x7 165mm F4 Leaf Shutter,10,4,9.8,9.5,8.7,0,9.3,9.5,$382.57 ,9.83,Short tele for the Pentax 6x7 system with a leaf shutter built in. The leaf shutter permits flash photography at up to 1/500s synch speed. The leaf shutter can be disengaged so that the lens can be used as an ordinary lens. This lens exists in two variants with identical optical construction:
363,SMC Pentax 67 / SMC Pentax-6x7 165mm F2.8,10,4,9.3,9.3,9.8,0,9.5,10,$194.77 ,9.47,"Portrait lens/short tele. Field of view 24 degrees horizontally, which corresponds to a 85mm lens on a 24x36mm camera. Two versions exist with the same optics, but slightly different cosmetics (see the photos above):"
364,S-M-C Takumar 6x7 / Super Takumar 6x7 200mm F4,10,4,9,8.7,8.3,0,8.3,10,$126.43 ,8.25,This is the original 200mm. It came in two variants with the same optics and dimensions:
365,SMC Pentax 67 200mm F4,10,4,9.7,9.7,9.7,0,9.6,10,$217.09 ,9.6,"Short telephoto lens. Horizontal field of view 20 degrees. This is the third version of a 200mm. The optics are changed compared to the two first versions, and the min. focus distance has been reduced from 2.5m to 1.5m."
366,SMC Pentax 67 / S-M-C Takumar / Super Takumar 6x7 300mm F4,10,4,7.7,6.4,7.3,0,6.9,8.7,$310.25 ,7.64,A moderate tele lens for the Pentax 6x7 system. This lens came in three variants with the same optical formula
367,SMC Pentax-M* 67 300mm F4 ED [IF],10,4,9.6,9.4,9.3,0,8.8,8.8,"$1,298.43 ",9.25,The M* 67 300mm F4 lens features a newer construction than the other 300mm lenses for the Pentax 6x7 system.
368,S-M-C Takumar / Super TAKUMAR / Takumar 6x7 400mm F4,10,4,9.4,8.2,8,0,8.8,9.6,$541.00 ,9,400mm telephoto lens for the Pentax 6x7 system. This lens has a manual diaphram only. Go for the M* version for automatic diaphram. The lens camne in three variants all with the same optical formula:
369,SMC Pentax-M* 67 400mm F4 ED [IF],10,4,10,9,10,0,8,10,"$1,966.88 ",9.63,A 400mm lens in a modern optical design with internal focusing and a low dispersion lens element for the Pentax 6x7 system. It is heavy at quite 3.7 kg. Only one variant was produced:
370,SMC Pentax 67 / SMC Pentax-6x7 / SMC Takumar 6x7 500mm F5.6,10,4,9,9,8.6,0,7.6,9.8,$393.20 ,8.6,The 6x7 500m F5.6 is a relatively light lens for its focal length for the Pentax 6x7 system. The lens exists in three versions with identical optics:
371,S-M-C Takumar 6x7 / Takumar 6x7 600mm F4,10,5,0,0,9,7,8,9,"$1,891.00 ",8,This telephoto lens for the Pentax 6x7 system has the field of view of a 300mm lens on a 24x36mm camera. It weighs in at 6 kg and has a very respectable speed of f/4. The lens exists in two variants with the same optical formula:
372,SMC Pentax-6x7 / S-M-C Takumar 6x7 / Takumar 6x7 800mm F4,10,5,0,0,0,0,0,0,N/A,N/A,This monster of a super telephoto lens for the Pentax 6x7 system weighs in at 17.7 kg and is more than 60 cm long. It is relatively fast at F4. Some sources say that it came in three variants over time. Others claim that the SMC Pentax-6x7 variant never came into existence.
373,SMC Pentax-M* 67 800mm F6.7 ED [IF],10,5,9,10,10,0,6.7,9.7,"$4,350.00 ",9.75,This supertele for the Pentax 6x7 system is a modern optical construction with internal focusing and two lens elements made from low dispersion glass. It was supplied with a 1.4x rear converter. With the converter you get the equivalent of a 1200mm f/9.5 lens. There is conflicting information about the optical construction. Pentax Canada says 11 elements in 9 groups whereas various other sources say 9 elements in 8 groups. The latter is supported by the one and only optical diagram PentaxForums have been able to find. If you have definite information on the optical formula please let a forum administrator know. The lens came in two variants:
374,S-M-C Reflex-Takumar 6x7 1000mm F8,10,5,9,9,9,0,7,9,"$250,000.00 ",5,The longest telephoto lens Pentax made for the 6x7 cameras. It is relatively compact since it is a reflex design. The field of view of a 1000mm lens on a 6x7 camera corresponds to a 500mm lens on a 24x36mm camera: 4 degrees horizontally. The weight is 6.6 kg.
375,SMC Pentax 67 55-100mm F4.5,10,6,10,9.7,8.6,0,9.3,9.8,$664.80 ,9.8,Two touch zoom ranging from wide angle to standard.
376,SMC Pentax 67 90-180mm F5.6,10,6,9.5,9.5,8,0,9,9.5,$688.33 ,9.33,"The smc PENTAX 67 ZOOM 90-180mm is a two touch zoom lens, standard to short tele."
377,Takumar 50mm F3.5,11,3,9,8.7,9,0,7.7,8.7,$128.33 ,8.5,This standard lens of Tessar type was introduced in 1952. It came in two variants: 1) With a manual diaphragm (first photo) 2) With a pre-set diaphragm (second photo) Name engraved on lens: Asahi-Kogaku Takumar 1:3.5 f=50mm Distance scale in feet only
378,Takumar 58mm F2.4,11,3,8.3,9.3,8.5,0,8.8,8.3,$156.50 ,8.5,This lens was introduced in 1954. The catalog explicitly mentions that this lens is designed for color photography which is why it has more lens elements than the 50mm so as to better control aberrations. This lens was later issued in a M42 mount version. Name engraved on lens: Asahi-Kogaku Takumar 1:2.4 f=58mm Distance scale in feet only
379,Takumar 83mm F1.9,11,4,9.5,9.5,10,0,10,9.5,"$1,025.00 ",10,This fast 83mm short tele and portrait lens was introduced in 1953. It had aberrations well controlled due to its many lens elements. This lens was later released in an M42 mount version. Name engraved on lens: Asahi-Kogaku Takumar 1:1.9 f=83mm Distance scale in feet only
380,Takumar 100mm F3.5,11,4,10,10,10,0,10,10,N/A,10,The Takumar 100mm short tele lens was introduced in 1952. Name engraved on lens: Asahi-Kogaku 1:3.5 f=100mm Distance scale in feet only
381,Tele-photo Takumar 135mm F3.5,11,4,6.7,8,7.3,0,5,5,$82.50 ,6.33,The Tele-photo Takumar 135mm F3.5 lens was introduced in 1953 and had aberrations well controlled due to its five lens elements. Engraved name: Asahi-Kogaku Tele-photo Takumar 1:3.5 f=135mm Distance scale in feet only
382,Tele-photo Takumar 500mm F5,11,5,0,0,0,0,0,0,N/A,N/A,"The Tele-photo Takumar 500mm F5 super tele lens was introduced in 1955. It had just two lens elements, a design that was adequate for black and white film. This primitive lens was later introduced with a M42 screw mount. Engraved name: Asahi-Kogaku Tele-photo Takumar 1:5 f=500mm Rack-pinion focus adjuster"
383,PENTAX-110 18mm F2.8,12,1,7.4,7.6,7.9,0,8.9,9.1,$25.00 ,8.4,A wide angle lens for the Pentax Auto 110 system. Max. aperture: f/2.8 Closest focusing distance: 25cm Diagonal angle of view: 61.5 degrees Optics: 6 elements in 6 groups Filter diameter: 30.5 mm Size: 34 x 21 mm Weight: 28 g Matching close-up lens: W21
384,PENTAX-110 18mm F2.8 Pan Focus,12,1,7,8,4,0,10,3,$99.00 ,7,This lens had no focusing ring but was set for a fixed focus ('pan focus') giving a depth of field from 1.75 meters to infinity. Max. aperture: f/2.8 Closest focusing distance: 175cm Diagonal angle of view: 61.5 degrees Optics: 6 elements in 6 groups Filter diameter: 30.5 mm Size: 34 x 21 mm Weight: 29 g
385,PENTAX-110 24mm F2.8,12,1,7.3,7,7.5,0,8.2,8.5,$26.67 ,7.83,"The standard lens for the Pentax Auto 110 camera. Max. aperture: f/2.8 Closest focusing distance: 35 cm Diagonal angle of view: 47 degrees Optics: 6 elements in 5 groups Filter diameter: 25.5 mm Size: 29.6 x 12.8 mm Weight: 13 g Matching close-up lenses: S31, S16"
386,PENTAX-110 50mm F2.8,12,3,9,8,8.8,0,9,9.4,$25.33 ,9.5,"A telephoto lens for the PENTAX Auto 110 and Auto 110 Super. Max aperture: f/2.8 Closest focusing distance: 90cm Diagonal angle of view: 24 degrees Optics: 5 elements in 5 groups Filter diameter: 37.5 mm Size: 43 x 27.2 mm Weight: 53 g Matching close-up lenses: T26, T43"
387,PENTAX-110 70mm F2.8,12,4,8.3,7.6,9.2,0,8.7,8.5,$37.94 ,8.71,A telephoto lens for the Pentax auto 110 system. This lens corresponds to a 140mm lens on the 24x36mm format. Max. aperture: 2.8 Closest focusing distance: Unknown Diagonal angle of view: 17.4 degrees Optics: 6 elements in 5 groups Filter diameter: 49 mm Size: 51 x 50.5 mm Weight: 160 g
388,PENTAX-110 20-40mm F2.8,12,6,5.3,5.7,6,0,6.7,6.3,$40.00 ,6.33,A standard zoom for the Pentax Auto 110 system corresponding to 40-80mm in the 24x36mm format. Max. aperture: f/2.8 Closest focusing distance: Unknown Diagonal angle of view: 56 - 30 degrees Optics: 8 elements in 8 groups Filter diameter: 49 mm Size: 54 x 45.2 to 65.4 mm Weight: 174 g
389,SMC Pentax-Q 01 Standard Prime 8.5mm F1.9,13,3,9.1,9.1,7.4,0,9.2,9.4,$127.40 ,9,"This is the standard lens for the Pentax Q System compact interchangeable lens cameras. It will not be available for purchase as a standalone lens, but is sold in kits with a camera. This lens is part of the Pentax-Q ""High Performance"" lens series, designed to maximize image quality, and it features two aspherical lens elements, super-protect lens coating, as well as built-in quiet AF motor. With this lens, a Pentax Q system camera will be able to synchronize the built-in flash up to the maximum shutter speed of 1/2000s. A lens hood is available, but sold separately. The lens mount is made of metal. It accepts 40.5mm lens filters."
390,SMC Pentax-Q 03 Fish-Eye 3.2mm F5.6,13,1,7.4,7.2,5.5,0,6.3,8.7,$82.46 ,8,"This is a fisheye lens for the Pentax Q System compact interchangeable lens cameras. It does not produce rectilinear images. This lens is part of the Pentax-Q ""Unique"" lens series ( as opposed to ""High Performance"" ) and features super-protect lens coating. No hood or filters are available. The lens mount is made of plastic. It is manual focus only and has no built-in shutter or ND filter. If this lens is mounted on a Q7/Q-S1, the camera will switch to a mode where it utilizes a smaller part of the sensor."
391,SMC Pentax-Q 04 Toy Lens Wide 6.3mm F7.1,13,2,8,5,9,0,6,10,$75.00 ,7.5,"This lens, designed for use with the Pentax Q System compact interchangeable lens cameras, delivers wide-angle distorted photos similar to those produced by toy cameras or the Holga. This lens is part of the Pentax-Q ""Unique"" lens series ( as opposed to ""High Performance"" ). No hood or filters are available. The lens mount is made of plastic. If this lens is mounted on a Q7/Q-S1, the camera will switch to a mode where it utilizes a smaller part of the sensor."
392,SMC Pentax-Q 05 Toy Lens Telephoto 18mm F8,13,4,7.5,9.5,5.5,0,6.5,6.5,$60.00 ,7,"This lens, designed for use with the Pentax Q System compact interchangeable lens cameras, delivers distorted tele photos similar to those produced by toy cameras or the Holga. This lens is part of the Pentax-Q ""Unique"" lens series ( as opposed to ""High Performance"" ). No hood or filters are available. The lens mount is made of plastic. If this lens is mounted on a Q7/Q-S1, the camera will switch to a mode where it utilizes a smaller part of the sensor."
393,Pentax-Q 07 Mount Shield Lens 11.5mm F9,13,4,4,4,9.5,0,10,8.5,$43.00 ,7.5,"The body cap lens designed for use with the Pentax Q System compact interchangeable lens cameras is inspired by pin-hole cameras. It delivers soft, dreamy images much like a pin-hole camera. This lens is part of the Pentax-Q ""Unique"" lens series ( as opposed to ""High Performance"" ). No hood or filters are available. The aperture is a fixed F9 and the lens has no focusing mechanism and no built-in shutter. The focal length is 11.5 mm. The lens mount is made of plastic."
394,SMC Pentax-Q 02 Standard Zoom 5-15mm F2.8-4.5,13,6,7.9,8.3,6,0,8.7,8.8,$101.86 ,8.29,"This is an optional zoom lens for the Pentax Q System compact interchangeable lens cameras. This lens is part of the Pentax-Q ""High Performance"" lens series, designed to maximize image quality, and it features four aspherical and extra-low dispersion lens elements, super-protect lens coating, as well as built-in quiet AF motor. With this lens, a Pentax Q series camera will be able to synchronize the built-in flash up to the maximum shutter speed of 1/2000s. A lens hood is available, but sold separately. The lens mount is made of metal. It accepts 40.5mm lens filters. Approximate full-frame focal length equivalent: 28-85 mm on a Q/Q10, 24-70 mm on a Q7/Q-S1."
395,SMC Pentax-Q 06 Telephoto Zoom 15-45mm F2.8,13,6,8.7,9.1,7.6,0,7.1,8.3,$194.11 ,8.25,"This lens is a telezoom for the Pentax Q Series of compact mirrorless interchangeable lens cameras. It's focal length range is equivalent to approximately 85 to 250 mm in the full-frame (24 x 36 mm) format when used on a Q/Q10, and 70 to 210 mm when used on a Q7. This lens is part of the Pentax-Q ""High Performance"" lens series, designed to maximize image quality, and it features two extra-low dispersion glass elements and one super-low dispersion glass element, super-protect (SP) lens coating. It has a constant aperture of F2.8 wide open and stops down to F8. To compensate for the lack of apertures smaller than F8 it has a built-in neutral density filter. The lens has a built-in shutter which prevents the rolling shutter effect and synchronizes with the built-in flash. The lens has a built-in autofocus motor and features Quick-shift which allows the photographer to manually fine tune focus without switching out of autofocus mode. A plastic lens hood is available, but sold separately. The lens mount is made of metal. It accepts 40.5 mm lens filters."
396,SMC Pentax-Q 08 Wide Zoom 3.8-5.9mm F3.7-4,13,6,9.2,9.1,7.7,0,9.1,9,$398.60 ,9.6,"This lens is a wide angle zoom for the Pentax Q Series of compact mirrorless interchangeable lens cameras. It's focal length range is equivalent to approximately 21 to 33 mm in the full-frame (24 x 36 mm) format when used on a Q/Q10, and 17.5 to 27 mm when used on a Q7. This lens is part of the Pentax-Q ""High Performance"" lens series, designed to maximize image quality. To compensate for the lack of apertures smaller than F8 it has a built-in neutral density filter. The lens has a built-in shutter which prevents the rolling shutter effect and synchronizes with the built-in flash. The lens has a built-in autofocus motor and features Quick-shift which allows the photographer to manually fine tune focus without switching out of autofocus mode. A plastic lens hood is available, but sold separately. The lens mount is made of metal. It accepts 49 mm lens filters. It was made be available in the US in December, 2013 for $499."
