lens_id,relation,entity
32,image_link,https://www.pentaxforums.com/lensreviews/data/43/SMC_Pentax-DA_18-250mm.jpg
32,lens_link,https://www.pentaxforums.com/lensreviews/SMC-Pentax-DA-18-250mm-F3.5-6.3-Zoom-Lens.html
33,lens_name,SMC Pentax-DA 18-270mm F3.5-6.3 ED SDM
33,mount,7
33,focal_length,6
33,sharpness,7.9
33,aberration,7.9
33,bokeh,8.5
33,autofocus,9.0
33,handling,9.1
33,value,8.5
33,reviews,9
33,views,"113,462"
33,last_date,"Sat December 30, 2023"
33,recommended_by,89% of reviewers
33,price,$485.71 
33,rating,8.33
33,description,"The smc PENTAX-DA 18-270mm F3.5-6.3 ED SDM zoom lens features a 15X zoom ratio and a supersonic AF motor. It was introduced in September 2012 and replaces the long since discontinued smc Pentax-DA 18-250mm F3.5-6.3 ED AL (IF) . Like the older lens this new lens is also based on a Tamron lens. The lens has a built-in autofocus motor and no support for autofocus via a drive shaft. On older DLSRS (the *istD series, K100D and K110D) the lens will work in manual focus mode only. The lens features rounded aperture blades for a smooth bokeh."
33,image_link,https://www.pentaxforums.com/lensreviews/data/43/PentaxDA18-270mm.jpg
33,lens_link,https://www.pentaxforums.com/lensreviews/smc-pentax-da-18-270mm-f3.5-6.3-ed-sdm.html
34,lens_name,HD Pentax-DA 20-40mm F2.8-4 Limited DC WR
34,mount,7
34,focal_length,6
34,sharpness,9.1
34,aberration,9.1
34,bokeh,9.1
34,autofocus,8.7
34,handling,9.7
34,value,8.8
34,reviews,65
34,views,"291,983"
34,last_date,"Wed April 10, 2024"
34,recommended_by,92% of reviewers
34,price,$692.35 
34,rating,9.16
34,description,"The HD Pentax-DA 20-40mm F2.8-4 Limited DC WR is the first zoom lens to join the Pentax lineup of ultra-compact ""limited"" lenses. This lens features a sleek all-metal barrel manufactured to very high standards. This is also the first Limited series lens to feature silent DC autofocus as well as a weather-sealed design. Like the other HD Limited lenses, this lens features Pentax's latest lens coating promising less ghosting and flare. As is standard for all premium Pentax lenses, this lens allows for full-time manual focus adjustments (Quick shift) and it is treated with Pentax's Super Protect coating to protect the front element from dust and scratches The lens covers a wide-angle to normal focal length range, and is compatible with Pentax APS-C DSLRs. It will be available in both black and silver in December, 2013 for $999."
34,image_link,https://www.pentaxforums.com/lensreviews/data/43/HD20-40_BK.jpg
34,lens_link,https://www.pentaxforums.com/lensreviews/hd-pentax-da-20-40mm-f2.8-4-limited-dc-wr.html
35,lens_name,SMC Pentax-DA* 50-135mm F2.8 ED [IF] SDM
35,mount,7
35,focal_length,6
35,sharpness,9.4
35,aberration,9.0
35,bokeh,9.2
35,autofocus,7.0
35,handling,9.1
35,value,8.5
35,reviews,155
35,views,"559,899"
35,last_date,"Sun June 9, 2024"
35,recommended_by,94% of reviewers
35,price,$790.63 
35,rating,9.02
35,description,"Like all current DA lenses, the SMC Pentax DA* 50-135mm is designed only for Pentax APS-C DSLR cameras. It was announced in late February, 2007. It auto-focuses with an SDM ultrasonic motor on the K10D (firmware 1.30) and newer cameras. On older cameras the lens will auto-focus with the 'screw drive' mechanism."
35,image_link,https://www.pentaxforums.com/lensreviews/data/43/221200712935.jpg
35,lens_link,https://www.pentaxforums.com/lensreviews/SMC-Pentax-DA-Star-50-135mm-F2.8-SDM-Zoom-Lens.html
36,lens_name,SMC Pentax-DA 50-200mm F4-5.6 ED
36,mount,7
36,focal_length,6
36,sharpness,6.7
36,aberration,7.2
36,bokeh,7.1
36,autofocus,6.1
36,handling,8.5
36,value,8.2
36,reviews,59
36,views,"158,376"
36,last_date,"Tue April 30, 2024"
36,recommended_by,86% of reviewers
36,price,$150.73 
36,rating,7.46
36,description,This compact lens features an extra-low dispersion (ED) glass element. It has been succeeded by a weather-resistant version.
36,image_link,https://www.pentaxforums.com/lensreviews/data/43/Pentax_50-200_2.jpg
36,lens_link,https://www.pentaxforums.com/lensreviews/SMC-Pentax-DA-50-200mm-F4-5.6-Zoom-Lens.html
37,lens_name,SMC Pentax-DA 50-200mm F4-5.6 ED WR
37,mount,7
37,focal_length,6
37,sharpness,7.6
37,aberration,7.6
37,bokeh,7.3
37,autofocus,6.9
37,handling,8.3
37,value,8.9
37,reviews,35
37,views,"226,495"
37,last_date,"Sat October 29, 2022"
37,recommended_by,97% of reviewers
37,price,$156.15 
37,rating,7.86
37,description,This is the weather-resistant version of the 50-200mm zoom lens. The filter diameter has been reduced to 49mm.
37,image_link,https://www.pentaxforums.com/lensreviews/data/43/SMC_Pentax-DA_50-200mm_WR.jpg
37,lens_link,https://www.pentaxforums.com/lensreviews/SMC-Pentax-DA-50-200mm-F4-5.6-WR-Weather-Resistant-Version-Zoom-Lens.html
38,lens_name,SMC Pentax-DA 55-300mm F4-5.8 ED
38,mount,7
38,focal_length,6
38,sharpness,8.3
38,aberration,8.0
38,bokeh,7.8
38,autofocus,6.8
38,handling,8.6
38,value,9.2
38,reviews,119
38,views,"530,859"
38,last_date,"Thu March 30, 2023"
38,recommended_by,96% of reviewers
38,price,$313.04 
38,rating,8.53
38,description,The Pentax DA 55-300mm telephoto zoom lens was released in 2008 and retired in 2013 in favor of a WR variant.
38,image_link,https://www.pentaxforums.com/lensreviews/data/43/SMC_Pentax-DA_55-300mm.jpg
38,lens_link,https://www.pentaxforums.com/lensreviews/SMC-Pentax-DA-55-300mm-F4-5.8-Zoom-Lens.html
39,lens_name,HD Pentax-DA 55-300mm F4-5.8 ED WR
39,mount,7
39,focal_length,6
39,sharpness,8.5
39,aberration,8.4
39,bokeh,8.1
39,autofocus,7.2
39,handling,9.1
39,value,9.1
39,reviews,40
39,views,"204,302"
39,last_date,"Fri March 22, 2024"
39,recommended_by,95% of reviewers
39,price,$342.63 
39,rating,8.63
39,description,This weather sealed version of the 55-300mm lens was introduced in 2013 with a US MSRP of $449. The original version has been a favorite by many and with most Pentax DSLRs being weather sealed it makes a lot of sense that Pentax introduces it in a WR version. Another upgrade is the lens coating which now is of the more flare resistant HD type. The front element is SP (Super Protect) coated like on the predecessor. SP coating repels grease and finger prints and is easier to clean should it get dirty.
39,image_link,https://www.pentaxforums.com/lensreviews/data/43/pentax_hd_55-300mm_wr.jpg
39,lens_link,https://www.pentaxforums.com/lensreviews/hd-pentax-da-55-300mm-f4-5.8-ed-wr.html
40,lens_name,HD Pentax-DA 55-300mm F4.5-6.3 ED PLM WR RE
40,mount,7
40,focal_length,6
40,sharpness,8.6
40,aberration,8.9
40,bokeh,8.7
40,autofocus,9.5
40,handling,8.9
40,value,9.1
40,reviews,48
40,views,"179,084"
40,last_date,"Sun September 15, 2024"
40,recommended_by,88% of reviewers
40,price,$389.03 
40,rating,8.89
40,description,"The HD Pentax-DA 55-300mm F4.5-6.3 ED PLM WR RE is a compact, weather-sealed APS-C telephoto zoom lens featuring a retractable barrel design. This lens also debuts PLM (Pulse Motor) autofocus technology and an electromagnetic aperture diaphragm to facilitate smooth focusing and exposure adjustments during video recording. Unlike earlier Pentax lenses, the aperture stop-down lever in the camera is not used to control the diaphragm of this lens. A DSLR launched in 2013 or later is needed to operate this new system (the K-500 is not compatible). The optical formula of this lens has been redesigned compared to the previous DA 55-300mm F4-5.8 . The new lens now has a rear-mounted focus ring and internal focus, is nearly 3 cm shorter when collapsed, but also loses about half a stop of light at both ends."
40,image_link,https://www.pentaxforums.com/lensreviews/data/43/HD_PENTAX-DA_55-300mm_F4_5-6_3_ED_PLM_WR_RE_front.jpg
40,lens_link,https://www.pentaxforums.com/lensreviews/hd-pentax-da-55-300mm-f45-63-ed-plm-wr-re.html
41,lens_name,SMC Pentax-DA* 60-250mm F4 ED [IF] SDM
41,mount,7
41,focal_length,6
41,sharpness,9.4
41,aberration,9.1
41,bokeh,9.2
41,autofocus,8.5
41,handling,9.2
41,value,9.1
41,reviews,67
41,views,"385,394"
41,last_date,"Wed October 23, 2024"
41,recommended_by,99% of reviewers
41,price,"$1,128.52 "
41,rating,9.52
41,description,"Like all current DA lenses, the SMC Pentax DA* 60-250mm is designed only for Pentax DSLR cameras. It was announced in late February, 2007. It auto-focuses with an SDM ultrasonic motor on the K10D (firmware 1.30) and newer cameras. On older cameras the lens will auto-focus with the 'screw drive' mechanism."
41,image_link,https://www.pentaxforums.com/lensreviews/data/43/SMC_Pentax-DA_60-250mm.jpg
41,lens_link,https://www.pentaxforums.com/lensreviews/SMC-Pentax-DA-Star-60-250mm-F4-SDM-Zoom-Lens.html
42,lens_name,SMC Pentax-DA L 18-50mm F4-5.6 DC WR RE
42,mount,7
42,focal_length,6
42,sharpness,7.9
42,aberration,8.2
42,bokeh,7.7
42,autofocus,8.9
42,handling,7.9
42,value,8.9
42,reviews,20
42,views,"77,467"
42,last_date,"Mon December 26, 2022"
42,recommended_by,95% of reviewers
42,price,$89.28 
42,rating,8.5
42,description,"The smc PENTAX-DA L 18-50mm F4-5.6 DC WR RE kit lens launched in February 2015 was a welcome addition to the selection of kit lenses for the APS-C format due to its built-in autofocus motor for silent autofocusing. Focusing manually with the focusing ring engages the AF motor, which takes care of the focusing. This implies that this lens cannot be used on DSLRs without lens power contacts (K100D and older). As a first for Pentax this standard zoom lens is retractable for easy storage and portability. When retracted it measures but 41 mm in length. The lens is weather resistant making it useable in dusty environments or in light rain when paired with a whether-resistant Pentax DSLR. The lens features super-low dispersion glass elements and aspherical elements for improved image quality. This lens is only sold as a part of a camera/lens kit, and it has an HD coated counter part that is sold separately."
42,image_link,https://www.pentaxforums.com/lensreviews/data/51/18_50mm_dc_wr_re_pentaxforums.jpg
42,lens_link,https://www.pentaxforums.com/lensreviews/smc-pentax-da-l-18-50mm-f4-56-dc-wr-re.html
43,lens_name,SMC Pentax-DA L 18-55mm F3.5-5.6 AL
43,mount,7
43,focal_length,6
43,sharpness,7.5
43,aberration,7.5
43,bokeh,7.1
43,autofocus,8.0
43,handling,8.3
43,value,9.0
43,reviews,77
43,views,"222,422"
43,last_date,"Tue October 1, 2024"
43,recommended_by,88% of reviewers
43,price,$51.61 
43,rating,7.7
43,description,"The SMC Pentax-DA L 18-55mm F3.5-5.6 is similar to its DA-series counterpart, the DA 18-55mm F3.5-5.6 AL II, except that it features a slightly lighter design, plastic mount, and no quick-shift focus functionality. It is included as a part of a camera kit and is not sold separately."
43,image_link,https://www.pentaxforums.com/lensreviews/data/51/SMC_Pentax-DAL_18-55mm.jpg
43,lens_link,https://www.pentaxforums.com/lensreviews/SMC-Pentax-DAL-18-55mm-F3.5-5.6-Zoom-Lens.html
44,lens_name,SMC Pentax-DA L 18-55mm F3.5-5.6 AL WR
44,mount,7
44,focal_length,6
44,sharpness,7.3
44,aberration,7.8
44,bokeh,7.2
44,autofocus,7.9
44,handling,8.1
44,value,8.6
44,reviews,13
44,views,"89,393"
44,last_date,"Fri December 4, 2020"
44,recommended_by,85% of reviewers
44,price,$93.86 
44,rating,7.67
44,description,The Pentax-DA L 18-55mm F3.5-5.6 AL WR is a weather resistant version of the original DA L 18-55mm F3.5-5.6 AL featuring the same optical design. It is included as a part of a camera kit and is not sold separately.
44,image_link,https://www.pentaxforums.com/lensreviews/data/51/18_55mm_dal_wr_pentax.jpg
44,lens_link,https://www.pentaxforums.com/lensreviews/smc-pentax-da-l-18-55mm-f3.5-5.6-al-wr.html
45,lens_name,SMC Pentax-DA L 50-200mm F4-5.6 ED
45,mount,7
45,focal_length,6
45,sharpness,8.0
45,aberration,8.4
45,bokeh,7.9
45,autofocus,8.0
45,handling,8.4
45,value,9.1
45,reviews,17
45,views,"112,962"
45,last_date,"Tue January 10, 2023"
45,recommended_by,100% of reviewers
45,price,$90.43 
45,rating,8.24
45,description,"The SMC Pentax-DA L 50-200mm F4-5.6 lens is similar to its DA-series counterpart, except that it features a slightly lighter design, plastic mount, and no quick-shift focus functionality. This lens is only available in camera kit bundles and does not come with a hood."
45,image_link,https://www.pentaxforums.com/lensreviews/data/51/SMC_Pentax-DAL_50-200mm_F4-5_6.jpg
45,lens_link,https://www.pentaxforums.com/lensreviews/SMC-Pentax-DAL-50-200mm-F4-5.6-Zoom-Lens.html
46,lens_name,SMC Pentax-DA L 50-200mm F4-5.6 ED WR
46,mount,7
46,focal_length,6
46,sharpness,9.0
46,aberration,8.5
46,bokeh,8.4
46,autofocus,8.4
46,handling,9.4
46,value,9.5
46,reviews,12
46,views,"90,365"
46,last_date,"Sat June 13, 2020"
46,recommended_by,100% of reviewers
46,price,$82.82 
46,rating,9.0
46,description,The Pentax-DA L 50-200mm F4-5.6 ED WR is a weather-sealed version of the original DA L 50-200mm F4-5.6 ED featuring the same optical design.
46,image_link,https://www.pentaxforums.com/lensreviews/data/51/DAL50-200WR.jpg
46,lens_link,https://www.pentaxforums.com/lensreviews/smc-pentax-da-l-50-200mm-f4-5.6-ed-wr.html
47,lens_name,SMC Pentax-DA L 55-300mm F4-5.8 ED
47,mount,7
47,focal_length,6
47,sharpness,8.6
47,aberration,8.2
47,bokeh,8.3
47,autofocus,7.5
47,handling,8.3
47,value,9.7
47,reviews,44
47,views,"223,879"
47,last_date,"Mon February 28, 2022"
47,recommended_by,100% of reviewers
47,price,$189.68 
47,rating,8.75
47,description,The DA L version of the SMC Pentax-DA 55-300mm lens is a budget variant that only comes bundled in camera kits. It lacks quick shift functionality and the bayonet is made of plastic rather than metal.
47,image_link,https://www.pentaxforums.com/lensreviews/data/51/smc_Pentax-DA_L_55-300_4-5_8_ED.jpg
47,lens_link,https://www.pentaxforums.com/lensreviews/SMC-Pentax-DAL-55-300mm-F4-5.8-Zoom-Lens.html
48,lens_name,HD Pentax-D FA 21mm F2.4 ED Limited DC WR
48,mount,6
48,focal_length,1
48,sharpness,9.8
48,aberration,8.8
48,bokeh,9.4
48,autofocus,9.2
48,handling,9.9
48,value,9.2
48,reviews,13
48,views,"48,866"
48,last_date,"Sat October 5, 2024"
48,recommended_by,100% of reviewers
48,price,"$1,297.71 "
48,rating,9.85
48,description,"The HD Pentax-D FA 21mm F2.4 Limited is the first full-frame Limited lens featuring a built-in silent autofocus motor and weather sealing. It is a premium ultra-wide lens with metal finish in the style of the FA Limited lenses and with an emphasis on top-notch optical performance. The aperture mechanism is controlled electronically (KAF4 mount)*. At 21mm this lens is a nice supplement to the FA limited lenses and to a walk-around zoom like the D FA 28-105mm zoom. Its optics incorporates four ED (Extra-low Dispersion) and one Super ED (Extra-low Dispersion) glass optical elements. RICOH states that this will minimize chromatic aberration and prevent color bleeding, not only in the main in-focus area, but also in the surrounding defocused areas. It also features a large-aperture negative meniscus optical element, a biconvex aspherical glass-mold optical element, and a high-refraction glass optical element in the first lens group, to reduce overall size despite its ultra-wide-angle design. RICOH claims that this lens will deliver outstanding imaging performance for sharp, crisp images without any fuzziness, even in peripheral areas. Stay tuned for our upcoming test of the D FA 21mm lens which will look into these claims. * Cameras compatible with this system are the K-50 and newer. For K-1, K-3 II, K-3, K-S2, K-S1 and K-50, the cameras firmware must be upgraded to the latest version. If this lens is mounted on a camera without proper firmware upgrade, its diaphragm control mechanism becomes inactive leaving the aperture fixed at F2.4, making it difficult to obtain correct exposure."
48,image_link,https://www.pentaxforums.com/lensreviews/data/33/dfa21mm_limited_black.jpg
48,lens_link,https://www.pentaxforums.com/lensreviews/hd-pentax-d-fa-21mm-f24-ed-limited-dc-wr.html
49,lens_name,HD Pentax-D FA* 50mm F1.4 SDM AW
49,mount,6
49,focal_length,3
49,sharpness,10.0
49,aberration,9.3
49,bokeh,9.8
49,autofocus,9.6
49,handling,9.3
49,value,9.4
49,reviews,38
49,views,"110,220"
49,last_date,"Thu August 8, 2024"
49,recommended_by,100% of reviewers
49,price,"$1,020.74 "
49,rating,9.81
49,description,"The HD Pentax-D FA* 50mm F1.4 SDM AW is a professional full-frame prime lens designed to deliver impeccable image quality for today's demanding cameras. It is the first star-series full-frame prime lens of the digital era. The HD Pentax-D FA * 50mm F1.4 SDM AW covers the full frame (24x36mm) format. On APS-C it works like a short telephoto lens. It features the latest KAF4 lens mount*, which incorporates electromagnetic aperture control. In addition, this is the first Pentax lens to use a ring-type autofocus motor which delivers significantly more torque than previous SDM motors. * Cameras compatible with this system are the K-50 and newer. For K-1, K-3 II, K-3, K-S2, K-S1 and K-50, the cameras firmware must be upgraded to the latest version. If this lens is mounted on a camera without proper firmware upgrade, its diaphragm control mechanism becomes inactive leaving the aperture fixed at F1.4, making it difficult to obtain correct exposure. Originally unveiled in February, 2017, the lens hit the market in July, 2018. In August of 2020 the limited quantity silver version was announced ."
